host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms,bytes_written,host_encode_ms
phone-android,tiny,1079,move,accepted,moved,1,0.5883,0.3797,0.0521,4.7192,0.1146,5.8540,189,0.1495
phone-android,tiny,1080,move,accepted,moved,1,0.6364,0.3628,0.0538,4.5119,0.1057,5.6705,187,0.1471
phone-android,tiny,1081,talk,rejected,not_eligible,0,0.7577,0.3440,0.0466,3.4553,0.0889,4.6923,165,0.1958
phone-android,tiny,1082,look,accepted,observed,0,0.6756,0.3394,0.0503,3.3507,0.0889,4.5048,161,0.1636
phone-android,tiny,1083,choose,rejected,stale_view,0,0.6288,0.3328,0.0440,3.3789,0.0860,4.4705,163,0.1588
phone-android,tiny,1084,activate,rejected,not_eligible,0,0.6479,0.4091,0.0515,3.3017,0.0782,4.4884,165,0.1410
phone-android,tiny,1085,wait,rejected,invalid_time,0,0.5994,0.3417,0.0447,3.2584,0.0853,4.3295,165,0.1481
phone-android,tiny,1086,move,rejected,exit_unavailable,0,0.5783,0.3476,0.0488,3.2429,0.0878,4.3054,169,0.1524
phone-android,tiny,1087,activate,rejected,not_eligible,0,0.6973,0.3535,0.0498,3.3216,0.0810,4.5033,165,0.1457
phone-android,tiny,1088,look,accepted,observed,0,0.6071,0.3423,0.0452,3.5436,0.0799,4.6181,161,0.1552
phone-android,tiny,1089,move,accepted,moved,1,0.5845,0.3915,0.0528,4.5275,0.1098,5.6660,191,0.1484
phone-android,tiny,1090,move,accepted,moved,1,0.6206,0.3657,0.0548,4.4793,0.1027,5.6232,187,0.1444
phone-android,tiny,1091,close_choice,rejected,invalid_choice,0,0.5586,0.3255,0.0435,3.8454,0.1169,4.8898,167,0.1622
phone-android,tiny,1092,look,accepted,observed,0,0.8320,0.3570,0.0504,3.9429,0.1259,5.3082,161,0.1459
phone-android,tiny,1093,activate,rejected,not_eligible,0,0.8764,0.3677,0.0495,3.6556,0.1263,5.0754,165,0.1511
phone-android,tiny,1094,move,accepted,moved,1,0.7443,0.3605,0.0515,4.4217,0.1057,5.6836,189,0.1456
phone-android,tiny,1095,look,accepted,observed,0,0.6548,0.3423,0.0474,3.2761,0.1157,4.4364,161,0.1449
phone-android,tiny,1096,look,accepted,observed,0,0.7618,0.3350,0.0443,3.8413,0.0950,5.0774,161,0.1421
phone-android,tiny,1097,move,accepted,moved,1,0.6720,0.3539,0.0503,4.5599,0.1166,5.7527,187,0.1546
phone-android,tiny,1098,look,accepted,observed,0,0.7396,0.3504,0.0499,3.2797,0.0887,4.5084,161,0.1540
phone-android,tiny,1099,choose,rejected,invalid_choice,0,0.6471,0.3608,0.0446,3.2428,0.1284,4.4238,167,0.1580
phone-android,tiny,1100,activate,rejected,not_eligible,0,0.8630,0.4290,0.0507,4.0248,0.1275,5.4949,165,0.1642
phone-android,tiny,1101,look,accepted,observed,0,0.8647,0.3523,0.0486,3.2958,0.1036,4.6651,161,0.1489
phone-android,tiny,1102,move,accepted,moved,1,0.7764,0.3548,0.0560,4.4873,0.1068,5.7813,191,0.1471
phone-android,tiny,1103,move,accepted,moved,1,0.6235,0.3693,0.0538,4.5814,0.1070,5.7349,189,0.1409
phone-android,tiny,1104,look,accepted,observed,0,0.6006,0.3305,0.0455,3.7603,0.0813,4.8182,161,0.1626
phone-android,tiny,1105,drop,accepted,dropped,1,0.7133,0.4297,0.0606,4.8060,0.1267,6.1364,196,0.1596
phone-android,tiny,1106,look,accepted,observed,0,0.8604,0.3809,0.0512,3.3716,0.0828,4.7470,161,0.1372
phone-android,tiny,1107,move,accepted,moved,1,0.6109,0.3662,0.0542,4.3608,0.0994,5.4915,191,0.1379
phone-android,tiny,1108,move,accepted,moved,1,0.6437,0.3756,0.0566,4.4067,0.1041,5.5866,189,0.1656
phone-android,tiny,1109,wait,accepted,waited,1,0.6359,0.3457,0.0490,4.6208,0.1052,5.7566,185,0.1498
phone-android,tiny,1110,move,rejected,exit_unavailable,0,0.5692,0.3520,0.1205,3.3398,0.0749,4.4565,169,0.1317
phone-android,tiny,1111,move,accepted,moved,1,0.5853,0.3557,0.0517,4.6693,0.1041,5.7660,191,0.1510
phone-android,tiny,1112,look,accepted,observed,0,0.6855,0.3690,0.0505,3.4549,0.0983,4.6581,161,0.1530
phone-android,tiny,1113,look,accepted,observed,0,0.6886,0.3626,0.0490,3.4546,0.0939,4.6486,161,0.1705
phone-android,tiny,1114,look,accepted,observed,0,0.8554,0.3335,0.0479,3.3260,0.0812,4.6440,161,0.1587
phone-android,tiny,1115,look,accepted,observed,0,0.5874,0.3254,0.0463,3.7455,0.0819,4.7864,161,0.1555
phone-android,tiny,1116,move,accepted,moved,1,0.6661,0.3773,0.0551,5.1294,0.1176,6.3456,187,0.1596
phone-android,tiny,1117,look,accepted,observed,0,0.7809,0.3568,0.0486,3.9019,0.0908,5.1791,161,0.1483
phone-android,tiny,1118,move,accepted,moved,1,0.6193,0.3679,0.0547,4.5796,0.1025,5.7240,191,0.1618
phone-android,tiny,1119,look,accepted,observed,0,0.5967,1.5730,0.0614,4.4252,0.0875,6.7438,161,0.1459
phone-android,tiny,1120,look,accepted,observed,0,0.6741,0.3320,0.0464,3.3958,0.0843,4.5326,161,0.1418
phone-android,tiny,1121,move,rejected,exit_unavailable,0,0.6349,0.3560,0.0460,3.6222,0.0939,4.7530,169,0.1468
phone-android,tiny,1122,activate,rejected,not_eligible,0,0.6986,0.3738,0.0491,3.3924,0.0995,4.6133,165,0.1521
phone-android,tiny,1123,wait,rejected,invalid_time,0,0.8226,0.3619,0.0447,3.5184,0.0921,4.8397,165,0.1443
phone-android,tiny,1124,look,accepted,observed,0,0.6046,0.3154,0.0462,3.2937,0.0818,4.3418,161,0.1475
phone-android,tiny,1125,move,accepted,moved,1,0.6201,0.4006,0.0543,4.3492,0.1037,5.5279,187,0.1441
phone-android,tiny,1126,move,accepted,moved,1,0.5831,0.3487,0.0535,4.4367,0.0969,5.5190,191,0.1391
phone-android,tiny,1127,choose,rejected,stale_view,0,0.7227,0.3769,0.0463,3.5183,0.1032,4.7674,163,0.1556
phone-android,tiny,1128,choose,rejected,invalid_choice,0,0.6774,0.4621,0.0509,3.5580,0.0868,4.8352,167,0.1436
phone-android,tiny,1129,look,accepted,observed,0,0.5972,0.3349,0.0474,3.2385,0.0898,4.3080,161,0.1432
phone-android,tiny,1130,take,rejected,not_present,0,0.6190,0.3339,0.0466,3.2482,0.0800,4.3277,164,0.1425
phone-android,tiny,1131,choose,rejected,invalid_choice,0,0.6717,0.3629,0.0479,3.2227,0.0798,4.3850,167,0.1371
phone-android,tiny,1132,look,accepted,observed,0,0.5703,0.3247,0.0450,3.3194,0.0799,4.3393,161,0.1397
phone-android,tiny,1133,move,accepted,moved,1,0.5710,0.4766,0.0568,4.6886,0.0994,5.8925,189,0.1440
phone-android,tiny,1134,move,rejected,exit_unavailable,0,0.5440,0.3544,0.0481,3.5301,0.0815,4.5579,169,0.1419
phone-android,tiny,1135,look,accepted,observed,0,0.5906,0.3726,0.0487,3.8293,0.0989,4.9402,161,0.1448
phone-android,tiny,1136,activate,rejected,not_eligible,0,0.7639,0.3840,0.0491,4.1105,0.0975,5.4049,165,0.1434
phone-android,tiny,1137,look,accepted,observed,0,0.6714,0.3462,0.0489,3.3038,0.0817,4.4519,161,0.1378
phone-android,tiny,1138,look,accepted,observed,0,0.6055,0.3367,0.0469,3.3420,0.1224,4.4535,161,0.1480
phone-android,tiny,1139,move,accepted,moved,1,0.6154,0.3559,0.0540,4.3405,0.1094,5.4752,191,0.1455
phone-android,tiny,1140,move,accepted,moved,1,0.7164,0.3697,0.0495,4.6074,0.0978,5.8409,187,0.1421
phone-android,tiny,1141,choose,rejected,invalid_choice,0,0.5879,0.3790,0.0486,3.1983,0.0798,4.2936,167,0.1409
phone-android,tiny,1142,look,accepted,observed,0,0.6067,0.3313,0.0471,3.4969,0.1028,4.5846,161,0.1475
phone-android,tiny,1143,move,accepted,moved,1,0.7798,0.4084,0.0558,5.3377,0.1201,6.7018,191,0.1555
phone-android,tiny,1144,look,accepted,observed,0,0.7184,0.3824,0.0483,4.1553,0.0848,5.3893,161,0.1429
phone-android,tiny,1145,take,rejected,not_present,0,0.5982,0.3353,0.0474,3.3455,0.0873,4.4138,164,0.1455
phone-android,tiny,1146,look,accepted,observed,0,0.6208,0.3367,0.0480,3.6357,0.0864,4.7276,161,0.1414
phone-android,tiny,1147,wait,rejected,invalid_time,0,0.6751,0.3865,0.0469,3.6136,0.0953,4.8172,165,0.1481
phone-android,tiny,1148,choose,rejected,invalid_choice,0,0.7289,0.4673,0.0535,3.3150,0.0761,4.6408,167,0.1434
phone-android,tiny,1149,move,accepted,moved,1,0.5768,0.3458,0.0527,4.5409,0.1004,5.6166,189,0.1506
phone-android,tiny,1150,take,accepted,taken,1,0.6545,0.3721,0.0548,4.6451,0.0985,5.8251,189,0.1447
phone-android,tiny,1151,move,accepted,moved,1,0.5793,0.4088,0.0544,4.4536,0.1001,5.5962,191,0.1428
phone-android,tiny,1152,drop,accepted,dropped,1,0.6221,0.3656,0.0554,4.9383,0.1079,6.0894,198,0.1507
