host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms
m1-server,medium,2079,talk,rejected,not_eligible,0,0.0109,0.0085,0.0014,0.0564,0.0020,0.0792
m1-server,medium,2080,look,accepted,observed,0,0.0090,0.0035,0.0013,0.0542,0.0031,0.0710
m1-server,medium,2081,look,accepted,observed,0,0.0110,0.0052,0.0014,0.0570,0.0023,0.0769
m1-server,medium,2082,wait,rejected,invalid_time,0,0.0098,0.0044,0.0014,0.0535,0.0018,0.0710
m1-server,medium,2083,talk,rejected,not_eligible,0,0.0110,0.0036,0.0012,0.0583,0.0018,0.0760
m1-server,medium,2084,move,accepted,moved,1,0.0093,0.0045,5.3952,0.4363,0.0059,5.8513
m1-server,medium,2085,activate,rejected,not_eligible,0,0.0126,0.0136,0.0014,0.0583,0.0019,0.0879
m1-server,medium,2086,talk,rejected,not_owned,0,0.0089,0.0041,0.0013,0.0516,0.0018,0.0677
m1-server,medium,2087,wait,rejected,invalid_time,0,0.0087,0.0039,0.0012,0.0487,0.0017,0.0642
m1-server,medium,2088,move,accepted,moved,1,0.0088,0.0046,2.6644,0.4047,0.0051,3.0875
m1-server,medium,2089,look,accepted,observed,0,0.0108,0.0077,0.0013,0.0657,0.0031,0.0886
m1-server,medium,2090,wait,rejected,invalid_time,0,0.0106,0.0039,0.0013,0.0488,0.0024,0.0670
m1-server,medium,2091,wait,rejected,invalid_time,0,0.0092,0.0036,0.0012,0.0746,0.0025,0.0912
m1-server,medium,2092,activate,rejected,not_eligible,0,0.0092,0.0037,0.0013,0.0640,0.0027,0.0808
m1-server,medium,2093,look,accepted,observed,0,0.0092,0.0034,0.0013,0.0540,0.0064,0.0742
m1-server,medium,2094,take,rejected,not_present,0,0.0110,0.0054,0.0015,0.0644,0.0023,0.0847
m1-server,medium,2095,look,accepted,observed,0,0.0096,0.0038,0.0013,0.0500,0.0017,0.0664
m1-server,medium,2096,wait,rejected,invalid_time,0,0.0148,0.0037,0.0013,0.0620,0.0018,0.0836
m1-server,medium,2097,look,accepted,observed,0,0.0095,0.0043,0.0013,0.0514,0.0026,0.0690
m1-server,medium,2098,take,rejected,not_present,0,0.0103,0.0064,0.0015,0.0642,0.0022,0.0845
m1-server,medium,2099,activate,rejected,not_eligible,0,0.0099,0.0049,0.0013,0.0579,0.0019,0.0759
m1-server,medium,2100,move,accepted,moved,1,0.0093,0.0053,3.3670,0.4140,0.0035,3.7992
m1-server,medium,2101,look,accepted,observed,0,0.0102,0.0070,0.0014,0.0606,0.0018,0.0810
m1-server,medium,2102,move,rejected,exit_unavailable,0,0.0088,0.0041,0.0013,0.0454,0.0018,0.0614
m1-server,medium,2103,move,accepted,moved,1,0.0091,0.0042,3.5131,0.3699,0.0036,3.9000
m1-server,medium,2104,talk,rejected,not_eligible,0,0.0108,0.0064,0.0014,0.0668,0.0018,0.0872
m1-server,medium,2105,move,accepted,moved,1,0.0093,0.0043,3.8988,0.4184,0.0041,4.3350
m1-server,medium,2106,move,accepted,moved,1,0.0115,0.0148,3.5949,0.4100,0.0046,4.0358
m1-server,medium,2107,move,accepted,moved,1,0.0115,0.0111,3.4635,0.4202,0.0040,3.9103
m1-server,medium,2108,look,accepted,observed,0,0.0121,0.0088,0.0014,0.0555,0.0022,0.0800
m1-server,medium,2109,move,accepted,moved,1,0.0090,0.0046,3.0335,0.3701,0.0035,3.4208
m1-server,medium,2110,talk,rejected,not_eligible,0,0.0109,0.0074,0.0015,0.0548,0.0021,0.0766
m1-server,medium,2111,activate,rejected,not_eligible,0,0.0089,0.0038,0.0013,0.0496,0.0035,0.0671
m1-server,medium,2112,look,accepted,observed,0,0.0115,0.0056,0.0016,0.0788,0.0024,0.0998
m1-server,medium,2113,look,accepted,observed,0,0.0100,0.0041,0.0013,0.0547,0.0019,0.0719
m1-server,medium,2114,move,accepted,moved,1,0.0092,0.0045,3.8853,0.4448,0.0047,4.3484
m1-server,medium,2115,look,accepted,observed,0,0.0121,0.0110,0.0013,0.0586,0.0021,0.0852
m1-server,medium,2116,move,accepted,moved,1,0.0089,0.0046,3.7473,0.4288,0.0050,4.1945
m1-server,medium,2117,look,accepted,observed,0,0.0119,0.0164,0.0014,0.0824,0.0020,0.1141
m1-server,medium,2118,move,rejected,exit_unavailable,0,0.0089,0.0056,0.0014,0.0695,0.0019,0.0872
m1-server,medium,2119,look,accepted,observed,0,0.0090,0.0046,0.0013,0.0522,0.0018,0.0688
m1-server,medium,2120,look,accepted,observed,0,0.0088,0.0044,0.0012,0.0641,0.0017,0.0803
m1-server,medium,2121,look,accepted,observed,0,0.0090,0.0031,0.0024,0.0657,0.0017,0.0819
m1-server,medium,2122,look,accepted,observed,0,0.0088,0.0031,0.0024,0.0831,0.0017,0.0991
m1-server,medium,2123,look,accepted,observed,0,0.0090,0.0031,0.0013,0.0582,0.0016,0.0731
m1-server,medium,2124,move,accepted,moved,1,0.0088,0.0041,5.7834,1.0415,0.0073,6.8450
m1-server,medium,2125,wait,rejected,invalid_time,0,0.0125,0.0130,0.0015,0.0890,0.0023,0.1183
m1-server,medium,2126,move,rejected,exit_unavailable,0,0.0095,0.0045,0.0014,0.0548,0.0030,0.0732
m1-server,medium,2127,move,rejected,exit_unavailable,0,0.0113,0.0060,0.0015,0.0596,0.0024,0.0808
m1-server,medium,2128,look,accepted,observed,0,0.0105,0.0039,0.0013,0.0584,0.0033,0.0775
m1-server,medium,2129,look,accepted,observed,0,0.0103,0.0042,0.0013,0.0560,0.0037,0.0754
m1-server,medium,2130,activate,rejected,not_eligible,0,0.0097,0.0045,0.0015,0.0556,0.0035,0.0747
m1-server,medium,2131,move,accepted,moved,1,0.0099,0.0049,5.4822,0.4211,0.0045,5.9227
m1-server,medium,2132,move,accepted,moved,1,0.0124,0.0153,4.1662,0.4080,0.0044,4.6063
m1-server,medium,2133,move,accepted,moved,1,0.0118,0.0187,4.0828,0.3988,0.0039,4.5160
m1-server,medium,2134,move,accepted,moved,1,0.0133,0.0116,3.1761,0.4033,0.0042,3.6085
m1-server,medium,2135,look,accepted,observed,0,0.0112,0.0095,0.0015,0.0550,0.0022,0.0793
m1-server,medium,2136,wait,rejected,invalid_time,0,0.0133,0.0043,0.0013,0.0533,0.0022,0.0743
m1-server,medium,2137,wait,rejected,invalid_time,0,0.0087,0.0037,0.0013,0.0545,0.0033,0.0715
m1-server,medium,2138,move,accepted,moved,1,0.0119,0.0063,5.5764,0.4643,0.0107,6.0696
m1-server,medium,2139,look,accepted,observed,0,0.0133,0.0137,0.0015,0.0659,0.0035,0.0980
m1-server,medium,2140,look,accepted,observed,0,0.0095,0.0038,0.0013,0.0568,0.0019,0.0733
m1-server,medium,2141,take,rejected,not_present,0,0.0093,0.0042,0.0014,0.0623,0.0018,0.0788
m1-server,medium,2142,move,accepted,moved,1,0.0090,0.0056,3.6162,0.4167,0.0049,4.0524
m1-server,medium,2143,move,accepted,moved,1,0.0118,0.0129,5.3469,0.4603,0.0052,5.8370
m1-server,medium,2144,look,accepted,observed,0,0.0133,0.0126,0.0014,0.0601,0.0027,0.0900
m1-server,medium,2145,choose,rejected,invalid_choice,0,0.0090,0.0050,0.0013,0.0474,0.0026,0.0653
m1-server,medium,2146,look,accepted,observed,0,0.0086,0.0034,0.0013,0.0541,0.0026,0.0700
m1-server,medium,2147,move,accepted,moved,1,0.0089,0.0047,5.2124,0.4418,0.0057,5.6735
m1-server,medium,2148,look,accepted,observed,0,0.0140,0.0123,0.0013,0.0528,0.0019,0.0822
m1-server,medium,2149,drop,replayed,dropped,0,0.0178,0.0037,0.0001,0.0000,0.0017,0.0234
m1-server,medium,2150,move,accepted,moved,1,0.0073,0.0042,3.1625,0.4070,0.0045,3.5854
m1-server,medium,2151,close_choice,rejected,invalid_choice,0,0.0119,0.0120,0.0015,0.0606,0.0020,0.0880
m1-server,medium,2152,move,accepted,moved,1,0.0090,0.0045,3.3065,0.4236,0.0046,3.7482
m1-server,medium,2153,look,accepted,observed,0,0.0116,0.0098,0.0014,0.0605,0.0019,0.0852
m1-server,medium,2154,move,accepted,moved,1,0.0090,0.0044,2.7768,0.3959,0.0038,3.1900
m1-server,medium,2155,take,rejected,not_present,0,0.0115,0.0113,0.0014,0.0521,0.0021,0.0784
m1-server,medium,2156,take,rejected,not_present,0,0.0088,0.0038,0.0013,0.0526,0.0018,0.0683
m1-server,medium,2157,talk,rejected,not_eligible,0,0.0088,0.0035,0.0013,0.0496,0.0018,0.0650
m1-server,medium,2158,move,accepted,moved,1,0.0090,0.0044,5.1819,0.4313,0.0045,5.6311
m1-server,medium,2159,move,accepted,moved,1,0.0126,0.0138,3.0326,0.4120,0.0042,3.4751
m1-server,medium,2160,move,accepted,moved,1,0.0108,0.0107,5.3121,0.4316,0.0041,5.7693
m1-server,medium,2161,look,accepted,observed,0,0.0137,0.0124,0.0034,0.0618,0.0021,0.0933
m1-server,medium,2162,look,accepted,observed,0,0.0091,0.0035,0.0026,0.0532,0.0033,0.0716
m1-server,medium,2163,look,accepted,observed,0,0.0145,0.0055,0.0016,0.0595,0.0022,0.0833
m1-server,medium,2164,look,accepted,observed,0,0.0097,0.0038,0.0013,0.0546,0.0059,0.0753
m1-server,medium,2165,take,rejected,not_present,0,0.0103,0.0048,0.0015,0.0550,0.0036,0.0752
m1-server,medium,2166,wait,rejected,invalid_time,0,0.0096,0.0045,0.0013,0.0529,0.0033,0.0716
m1-server,medium,2167,move,accepted,moved,1,0.0110,0.0046,5.2179,0.4589,0.0050,5.6973
m1-server,medium,2168,talk,rejected,not_eligible,0,0.0129,0.0135,0.0015,0.0993,0.0022,0.1294
m1-server,medium,2169,look,accepted,observed,0,0.0097,0.0037,0.0013,0.0545,0.0019,0.0710
m1-server,medium,2170,look,accepted,observed,0,0.0090,0.0035,0.0013,0.0489,0.0018,0.0645
m1-server,medium,2171,move,accepted,moved,1,0.0090,0.0047,3.0946,0.4253,0.0045,3.5380
m1-server,medium,2172,look,accepted,observed,0,0.0113,0.0099,0.0014,0.0598,0.0020,0.0844
m1-server,medium,2173,look,accepted,observed,0,0.0091,0.0033,0.0012,0.0525,0.0018,0.0679
m1-server,medium,2174,move,accepted,moved,1,0.0088,0.0046,3.7457,0.4063,0.0100,4.1754
m1-server,medium,2175,look,accepted,observed,0,0.0144,0.0094,0.0013,0.0612,0.0019,0.0882
m1-server,medium,2176,take,accepted,taken,1,0.0090,0.0047,2.8451,1.0440,0.0051,3.9080
m1-server,medium,2177,look,accepted,observed,0,0.0111,0.0115,0.0014,0.0908,0.0022,0.1170
m1-server,medium,2178,look,accepted,observed,0,0.0095,0.0037,0.0014,0.0571,0.0034,0.0751
m1-server,medium,2179,look,accepted,observed,0,0.0142,0.0053,0.0015,0.0537,0.0023,0.0769
m1-server,medium,2180,move,rejected,exit_unavailable,0,0.0109,0.0048,0.0014,0.8806,0.0026,0.9003
m1-server,medium,2181,move,accepted,moved,1,0.0112,0.0060,4.4614,0.4317,0.0055,4.9158
m1-server,medium,2182,choose,rejected,invalid_choice,0,0.0139,0.0170,0.0016,0.0548,0.0026,0.0900
m1-server,medium,2183,look,accepted,observed,0,0.0105,0.0043,0.0014,0.0577,0.0019,0.0758
m1-server,medium,2184,move,accepted,moved,1,0.0093,0.0047,3.5523,0.4075,0.0078,3.9815
m1-server,medium,2185,drop,accepted,dropped,1,0.0110,0.0104,4.9190,0.4307,0.0071,5.3783
m1-server,medium,2186,move,accepted,moved,1,0.0121,0.0163,5.3717,0.4535,0.0061,5.8597
m1-server,medium,2187,look,accepted,observed,0,0.0132,0.0149,0.0014,0.0587,0.0020,0.0902
m1-server,medium,2188,move,accepted,moved,1,0.0093,0.0050,3.1637,0.4246,0.0046,3.6072
m1-server,medium,2189,move,accepted,moved,1,0.0109,0.0138,3.9304,0.4083,0.0073,4.3708
m1-server,medium,2190,look,accepted,observed,0,0.0110,0.0100,0.0014,0.0645,0.0021,0.0890
m1-server,medium,2191,talk,rejected,not_owned,0,0.0091,0.0041,0.0013,0.0498,0.0030,0.0673
m1-server,medium,2192,talk,rejected,not_owned,0,0.0120,0.0071,0.0015,0.0612,0.0023,0.0841
m1-server,medium,2193,drop,replayed,dropped,0,0.0200,0.0039,0.0001,0.0000,0.0018,0.0258
m1-server,medium,2194,move,accepted,moved,1,0.0078,0.0057,3.0800,0.4339,0.0044,3.5318
m1-server,medium,2195,talk,rejected,not_eligible,0,0.0131,0.0098,0.0015,0.0620,0.0021,0.0884
m1-server,medium,2196,look,accepted,observed,0,0.0094,0.0035,0.0013,0.0512,0.0020,0.0673
m1-server,medium,2197,look,accepted,observed,0,0.0088,0.0033,0.0013,0.0572,0.0018,0.0723
m1-server,medium,2198,talk,rejected,not_eligible,0,0.8238,0.0097,0.0018,0.0908,0.0027,0.9287
m1-server,medium,2199,look,accepted,observed,0,0.0095,0.0065,0.0013,0.0530,0.0019,0.0722
m1-server,medium,2200,move,accepted,moved,1,0.0092,0.0061,4.4746,0.4564,0.0062,4.9525
m1-server,medium,2201,look,accepted,observed,0,0.0126,0.0138,0.0013,0.0518,0.0018,0.0813
m1-server,medium,2202,move,rejected,exit_unavailable,0,0.0089,0.0043,0.0014,0.0518,0.0019,0.0681
m1-server,medium,2203,move,accepted,moved,1,0.0091,0.0048,3.4495,0.4275,0.0044,3.8953
m1-server,medium,2204,look,accepted,observed,0,0.0121,0.0122,0.0015,0.0539,0.0028,0.0823
m1-server,medium,2205,move,accepted,moved,1,0.0103,0.0070,4.8686,0.4595,0.0057,5.3511
m1-server,medium,2206,look,accepted,observed,0,0.0133,0.0129,0.0013,0.0623,0.0019,0.0918
m1-server,medium,2207,move,accepted,moved,1,0.0090,0.0046,5.4337,0.4359,0.0047,5.8880
m1-server,medium,2208,look,accepted,observed,0,0.0125,0.0111,0.0062,0.0590,0.0019,0.0907
m1-server,medium,2209,look,accepted,observed,0,0.0088,0.0035,0.0013,0.0531,0.0019,0.0685
m1-server,medium,2210,look,accepted,observed,0,0.0090,0.0034,0.0012,0.0510,0.0040,0.0685
m1-server,medium,2211,move,accepted,moved,1,0.0109,0.0065,3.9816,0.4019,0.0036,4.4045
m1-server,medium,2212,look,accepted,observed,0,0.0110,0.0092,0.0013,0.0555,0.0018,0.0788
m1-server,medium,2213,talk,rejected,not_owned,0,0.0090,0.0056,0.0013,0.0489,0.0031,0.0678
m1-server,medium,2214,move,accepted,moved,1,0.0110,0.0101,3.9183,0.4371,0.0040,4.3805
m1-server,medium,2215,look,accepted,observed,0,0.0125,0.0121,0.0013,0.0526,0.0019,0.0805
m1-server,medium,2216,activate,rejected,not_eligible,0,0.0090,0.0060,0.0014,0.0521,0.0019,0.0704
m1-server,medium,2217,look,accepted,observed,0,0.0088,0.0033,0.0025,0.0480,0.0029,0.0655
m1-server,medium,2218,talk,rejected,not_eligible,0,0.0106,0.0055,0.0029,0.0590,0.0022,0.0802
m1-server,medium,2219,wait,rejected,invalid_time,0,0.0095,0.0044,0.0026,0.0650,0.0019,0.0835
m1-server,medium,2220,activate,rejected,not_eligible,0,0.0091,0.0036,0.0012,0.0723,0.0019,0.0881
m1-server,medium,2221,choose,rejected,stale_view,0,0.0092,0.0070,0.0026,0.0524,0.0018,0.0730
m1-server,medium,2222,look,accepted,observed,0,0.0094,0.0033,0.0012,0.0505,0.0025,0.0668
m1-server,medium,2223,look,accepted,observed,0,0.0106,0.0043,0.0014,0.0591,0.0034,0.0788
m1-server,medium,2224,talk,rejected,not_eligible,0,0.0097,0.0039,0.0013,0.0508,0.0038,0.0694
m1-server,medium,2225,move,accepted,moved,1,0.0098,0.0054,4.9788,0.4318,0.0042,5.4300
m1-server,medium,2226,look,accepted,observed,0,0.0132,0.0149,0.0014,0.0683,0.0019,0.0996
m1-server,medium,2227,move,accepted,moved,1,0.0093,0.0062,4.6971,0.4097,0.0043,5.1266
m1-server,medium,2228,look,accepted,observed,0,0.0112,0.0109,0.0013,0.0536,0.0020,0.0790
m1-server,medium,2229,look,accepted,observed,0,0.0087,0.0034,0.0012,0.0531,0.0030,0.0694
m1-server,medium,2230,take,accepted,taken,1,0.0091,0.0045,4.5592,0.4072,0.0047,4.9847
m1-server,medium,2231,talk,rejected,not_eligible,0,0.0115,0.0170,0.0014,0.0518,0.0019,0.0836
m1-server,medium,2232,wait,rejected,invalid_time,0,0.0090,0.0052,0.0013,0.0513,0.0019,0.0685
m1-server,medium,2233,close_choice,rejected,invalid_choice,0,0.0091,0.0040,0.0026,0.0491,0.0030,0.0678
m1-server,medium,2234,move,accepted,moved,1,0.0114,0.0063,3.2128,0.3921,0.0029,3.6255
m1-server,medium,2235,wait,rejected,invalid_time,0,0.0105,0.0090,0.0013,0.0585,0.0018,0.0810
m1-server,medium,2236,wait,rejected,invalid_time,0,0.0088,0.0038,0.0012,0.0700,0.0018,0.0856
m1-server,medium,2237,move,accepted,moved,1,0.0091,0.0046,3.3929,1.0600,0.0053,4.4719
m1-server,medium,2238,move,accepted,moved,1,0.0117,0.0123,3.1805,0.4375,0.0037,3.6457
m1-server,medium,2239,choose,rejected,invalid_choice,0,0.0112,0.0091,0.0014,0.0515,0.0019,0.0751
m1-server,medium,2240,wait,rejected,invalid_time,0,0.0091,0.0040,0.0013,0.0505,0.0018,0.0667
m1-server,medium,2241,take,replayed,not_present,0,0.0180,0.0036,0.0002,0.0000,0.0016,0.0234
m1-server,medium,2242,drop,accepted,dropped,1,0.0074,0.0039,2.3858,0.3917,0.0038,2.7925
m1-server,medium,2243,look,accepted,observed,0,0.0108,0.0061,0.0013,0.0549,0.0034,0.0765
m1-server,medium,2244,take,accepted,taken,1,0.0116,0.0062,3.3905,0.3811,0.0035,3.7928
m1-server,medium,2245,move,accepted,moved,1,0.0113,0.0102,4.2926,0.4390,0.0051,4.7583
m1-server,medium,2246,look,accepted,observed,0,0.0139,0.0140,0.0015,0.0652,0.0026,0.0972
m1-server,medium,2247,drop,replayed,dropped,0,0.0177,0.0058,0.0001,0.0000,0.0018,0.0254
m1-server,medium,2248,choose,rejected,stale_view,0,0.0075,0.0063,0.0025,0.0644,0.0018,0.0827
m1-server,medium,2249,look,accepted,observed,0,0.0090,0.0035,0.0026,0.0542,0.0018,0.0711
m1-server,medium,2250,look,accepted,observed,0,0.0125,0.0043,0.0029,0.0557,0.0018,0.0771
m1-server,medium,2251,look,accepted,observed,0,0.0095,0.0034,0.0012,0.0662,0.0074,0.0877
m1-server,medium,2252,talk,rejected,not_eligible,0,0.0094,0.0039,0.0013,0.1823,0.0075,0.2043
m1-server,medium,2253,look,accepted,observed,0,0.0145,0.0045,0.0014,0.0601,0.0033,0.0838
m1-server,medium,2254,look,accepted,observed,0,0.0098,0.0036,0.0013,0.0528,0.0030,0.0704
m1-server,medium,2255,look,accepted,observed,0,0.0093,0.0033,0.0012,0.0538,0.0018,0.0694
m1-server,medium,2256,move,accepted,moved,1,0.0093,0.0046,3.6303,0.4450,0.0045,4.0936
m1-server,medium,2257,look,accepted,observed,0,0.0114,0.0080,0.0013,0.0550,0.0018,0.0776
m1-server,medium,2258,move,accepted,moved,1,0.0088,0.0049,2.9079,0.4413,0.0042,3.3670
m1-server,medium,2259,move,accepted,moved,1,0.0119,0.0097,5.1178,0.4701,0.0056,5.6151
m1-server,medium,2260,move,accepted,moved,1,0.0142,0.0151,3.2748,0.4728,0.0061,3.7830
m1-server,medium,2261,look,accepted,observed,0,0.0140,0.0131,0.0014,0.0685,0.0045,0.1016
m1-server,medium,2262,drop,accepted,dropped,1,0.0090,0.0045,4.9564,0.4497,0.0085,5.4282
m1-server,medium,2263,take,accepted,taken,1,0.0161,0.0127,5.4262,0.4177,0.0049,5.8777
m1-server,medium,2264,move,accepted,moved,1,0.0132,0.0143,3.0643,0.4282,0.0041,3.5241
m1-server,medium,2265,move,accepted,moved,1,0.0130,0.0127,3.9251,0.4179,0.0043,4.3730
m1-server,medium,2266,move,accepted,moved,1,0.0121,0.0182,3.0064,0.4338,0.0045,3.4750
m1-server,medium,2267,move,accepted,moved,1,0.0139,0.0099,5.1302,0.4273,0.0053,5.5865
m1-server,medium,2268,look,accepted,observed,0,0.0126,0.0124,0.0013,0.0659,0.0019,0.0941
m1-server,medium,2269,drop,rejected,integrity_conflict,0,0.0173,0.0035,0.0002,0.0000,0.0017,0.0227
m1-server,medium,2270,move,accepted,moved,1,0.0073,0.0042,3.0688,0.4114,0.0043,3.4959
m1-server,medium,2271,wait,rejected,invalid_time,0,0.0121,0.0089,0.0018,0.0523,0.0020,0.0770
m1-server,medium,2272,look,accepted,observed,0,0.0089,0.0036,0.0013,0.0703,0.0020,0.0859
m1-server,medium,2273,look,accepted,observed,0,0.0093,0.0033,0.0012,0.0718,0.0017,0.0872
m1-server,medium,2274,look,accepted,observed,0,0.0092,0.0032,0.0014,0.0536,0.0031,0.0704
m1-server,medium,2275,move,accepted,moved,1,0.0116,0.0067,5.4662,0.4261,0.0063,5.9168
m1-server,medium,2276,move,accepted,moved,1,0.0156,0.0142,5.3502,0.4435,0.0053,5.8287
m1-server,medium,2277,drop,accepted,dropped,1,0.0151,0.0150,3.1434,0.4472,0.0051,3.6258
m1-server,medium,2278,choose,rejected,invalid_choice,0,0.0118,0.0106,0.0015,0.0583,0.0021,0.0844
m1-server,medium,2279,move,accepted,moved,1,0.0091,0.0048,3.9071,1.0313,0.0049,4.9572
m1-server,medium,2280,move,accepted,moved,1,0.0133,0.0166,2.8605,0.4401,0.0040,3.3345
m1-server,medium,2281,look,accepted,observed,0,0.0113,0.0090,0.0013,0.0505,0.0020,0.0740
m1-server,medium,2282,activate,rejected,not_eligible,0,0.0090,0.0042,0.0013,0.0548,0.0018,0.0711
m1-server,medium,2283,look,accepted,observed,0,0.0092,0.0034,0.0012,0.0491,0.0017,0.0646
m1-server,medium,2284,move,accepted,moved,1,0.0088,0.0044,5.3420,0.4154,0.0053,5.7759
m1-server,medium,2285,choose,rejected,invalid_choice,0,0.0149,0.0149,0.0015,0.0538,0.0020,0.0871
m1-server,medium,2286,look,accepted,observed,0,0.0093,0.0035,0.0013,0.0503,0.0018,0.0661
m1-server,medium,2287,look,accepted,observed,0,0.0092,0.0033,0.0012,0.0513,0.0018,0.0667
m1-server,medium,2288,move,rejected,exit_unavailable,0,0.0088,0.0040,0.0013,0.0453,0.0020,0.0615
m1-server,medium,2289,move,accepted,moved,1,0.0092,0.0045,3.5041,0.4161,0.0067,3.9406
m1-server,medium,2290,move,rejected,exit_unavailable,0,0.0150,0.0109,0.0013,0.0630,0.0065,0.0967
m1-server,medium,2291,move,accepted,moved,1,0.0090,0.0043,5.1388,0.4310,0.0041,5.5872
m1-server,medium,2292,move,accepted,moved,1,0.0178,0.0132,5.3225,0.4628,0.0050,5.8214
m1-server,medium,2293,move,accepted,moved,1,0.0120,0.0146,3.1052,0.4070,0.0052,3.5439
m1-server,medium,2294,move,accepted,moved,1,0.0156,0.0139,3.7292,0.4217,0.0093,4.1896
m1-server,medium,2295,move,accepted,moved,1,0.0152,0.0108,3.0546,0.4168,0.0050,3.5025
m1-server,medium,2296,choose,rejected,invalid_choice,0,0.0154,0.0114,0.0015,0.0606,0.0021,0.0910
m1-server,medium,2297,look,accepted,observed,0,0.0090,0.0037,0.0013,0.0660,0.0018,0.0817
m1-server,medium,2298,close_choice,rejected,invalid_choice,0,0.0090,0.0038,0.0013,0.0658,0.0018,0.0817
m1-server,medium,2299,choose,rejected,stale_view,0,0.0089,0.0064,0.0013,0.0504,0.0018,0.0687
m1-server,medium,2300,move,accepted,moved,1,0.0089,0.0045,5.3244,0.4200,0.0067,5.7645
m1-server,medium,2301,wait,rejected,invalid_time,0,0.0135,0.0152,0.0014,0.0539,0.0021,0.0860
m1-server,medium,2302,look,accepted,observed,0,0.0090,0.0038,0.0013,0.0523,0.0035,0.0699
m1-server,medium,2303,look,accepted,observed,0,0.0088,0.0034,0.0012,0.0521,0.0049,0.0704
m1-server,medium,2304,move,rejected,exit_unavailable,0,0.0115,0.0063,0.0016,0.0603,0.0035,0.0832
m1-server,medium,2305,move,accepted,moved,1,0.0093,0.0049,3.2260,0.4290,0.0044,3.6737
m1-server,medium,2306,look,accepted,observed,0,0.0157,0.0092,0.0013,0.0540,0.0020,0.0822
m1-server,medium,2307,take,rejected,not_present,0,0.0090,0.0040,0.0013,0.0515,0.0019,0.0676
m1-server,medium,2308,move,accepted,moved,1,0.0088,0.0044,5.3715,0.4337,0.0062,5.8245
m1-server,medium,2309,close_choice,rejected,invalid_choice,0,0.0135,0.0130,0.0014,0.0624,0.0037,0.0940
m1-server,medium,2310,move,accepted,moved,1,0.0090,0.0050,5.4958,0.4658,0.0055,5.9813
m1-server,medium,2311,talk,rejected,not_eligible,0,0.0151,0.0162,0.0013,0.0593,0.0019,0.0939
m1-server,medium,2312,look,accepted,observed,0,0.0116,0.0035,0.0013,0.0470,0.0017,0.0650
m1-server,medium,2313,move,accepted,moved,1,0.0090,0.0048,3.0669,0.4420,0.0043,3.5270
m1-server,medium,2314,talk,rejected,not_owned,0,0.0119,0.0095,0.0013,0.0582,0.0019,0.0827
m1-server,medium,2315,take,rejected,not_present,0,0.0088,0.0035,0.0012,0.0525,0.0018,0.0679
m1-server,medium,2316,move,accepted,moved,1,0.0088,0.0047,4.4858,0.5390,0.0079,5.0461
m1-server,medium,2317,activate,rejected,not_eligible,0,0.0152,0.0218,0.0018,0.0753,0.0022,0.1162
m1-server,medium,2318,take,rejected,not_present,0,0.0096,0.0058,0.0015,0.0560,0.0020,0.0749
m1-server,medium,2319,activate,rejected,not_eligible,0,0.0096,0.0050,0.0014,0.0529,0.0018,0.0706
